text,Label,text_cleaning,text_casefolding,text_tokenizing,text_normalizing,text_SR,text_stemming
@merdekadotcom Merdeka belajar justru tenggelam di masa pandemi lalu aoanya yg mau didukung. Siswa juga tdk suka pembelajaran jarak jauh,Negatif,Merdeka belajar justru tenggelam di masa pandemi lalu aoanya yg mau didukung Siswa juga tdk suka pembelajaran jarak jauh,merdeka belajar justru tenggelam di masa pandemi lalu aoanya yg mau didukung siswa juga tdk suka pembelajaran jarak jauh,"['merdeka', 'belajar', 'justru', 'tenggelam', 'di', 'masa', 'pandemi', 'lalu', 'aoanya', 'yg', 'mau', 'didukung', 'siswa', 'juga', 'tdk', 'suka', 'pembelajaran', 'jarak', 'jauh']","['merdeka', 'belajar', 'justru', 'tenggelam', 'di', 'masa', 'pandemi', 'lalu', 'aoanya', 'yang', 'mau', 'didukung', 'siswa', 'juga', 'tidak', 'suka', 'pembelajaran', 'jarak', 'jauh']","['merdeka', 'belajar', 'tenggelam', 'pandemi', 'aoanya', 'didukung', 'siswa', 'suka', 'pembelajaran', 'jarak']",merdeka ajar tenggelam pandemi aoanya dukung siswa suka ajar jarak
"memang ya pembelajaran jarak jauh meresahkan tidak hanya di ranah smada, tetapi juga di negara tetangga",Negatif,memang ya pembelajaran jarak jauh meresahkan tidak hanya di ranah smada tetapi juga di negara tetangga,memang ya pembelajaran jarak jauh meresahkan tidak hanya di ranah smada tetapi juga di negara tetangga,"['memang', 'ya', 'pembelajaran', 'jarak', 'jauh', 'meresahkan', 'tidak', 'hanya', 'di', 'ranah', 'smada', 'tetapi', 'juga', 'di', 'negara', 'tetangga']","['memang', 'ya', 'pembelajaran', 'jarak', 'jauh', 'meresahkan', 'tidak', 'hanya', 'di', 'ranah', 'smada', 'tetapi', 'juga', 'di', 'negara', 'tetangga']","['pembelajaran', 'jarak', 'meresahkan', 'ranah', 'smada', 'negara', 'tetangga']",ajar jarak resah ranah smada negara tetangga
"@MurtadhaOne @nadiemmakarim @Kemdikbud_RI Nitip untuk mas menteri @nadiemmakarim, PJJ itu pembelajaran jarak jauh atau pengujian jarak jauh ?? Anak saya tiap hari hanya di kasih link materi dan tugas, tanpa ada interaksi dengan guru.",Negatif,RI Nitip untuk mas menteri PJJ itu pembelajaran jarak jauh atau pengujian jarak jauh Anak saya tiap hari hanya di kasih link materi dan tugas tanpa ada interaksi dengan guru,ri nitip untuk mas menteri pjj itu pembelajaran jarak jauh atau pengujian jarak jauh anak saya tiap hari hanya di kasih link materi dan tugas tanpa ada interaksi dengan guru,"['ri', 'nitip', 'untuk', 'mas', 'menteri', 'pjj', 'itu', 'pembelajaran', 'jarak', 'jauh', 'atau', 'pengujian', 'jarak', 'jauh', 'anak', 'saya', 'tiap', 'hari', 'hanya', 'di', 'kasih', 'link', 'materi', 'dan', 'tugas', 'tanpa', 'ada', 'interaksi', 'dengan', 'guru']","['republik', 'indonesia', 'nitip', 'untuk', 'mas', 'menteri', 'pjj', 'itu', 'pembelajaran', 'jarak', 'jauh', 'atau', 'pengujian', 'jarak', 'jauh', 'anak', 'saya', 'tiap', 'hari', 'hanya', 'di', 'kasih', 'link', 'materi', 'dan', 'tugas', 'tanpa', 'ada', 'interaksi', 'dengan', 'guru']","['republik', 'indonesia', 'nitip', 'mas', 'menteri', 'pjj', 'pembelajaran', 'jarak', 'pengujian', 'jarak', 'anak', 'kasih', 'link', 'materi', 'tugas', 'interaksi', 'guru']",republik indonesia nitip mas menteri pjj ajar jarak uji jarak anak kasih link materi tugas interaksi guru
"@ratjunn Guru sudah banyak yang gugur saat pandemi. Mempertahankan proses administrasi presensi pembelajaran, mengawal sistem pembelajaran jarak jauh saat pandemi,dan memastikan ketercapaian materi esensial. Guru tetap aktif di sekolah terjadwal dan terbatas, agar pendidikan tidak koleb.",Negatif,Guru sudah banyak yang gugur saat pandemi Mempertahankan proses administrasi presensi pembelajaran mengawal sistem pembelajaran jarak jauh saat pandemidan memastikan ketercapaian materi esensial Guru tetap aktif di sekolah terjadwal dan terbatas agar pendidikan tidak koleb,guru sudah banyak yang gugur saat pandemi mempertahankan proses administrasi presensi pembelajaran mengawal sistem pembelajaran jarak jauh saat pandemidan memastikan ketercapaian materi esensial guru tetap aktif di sekolah terjadwal dan terbatas agar pendidikan tidak koleb,"['guru', 'sudah', 'banyak', 'yang', 'gugur', 'saat', 'pandemi', 'mempertahankan', 'proses', 'administrasi', 'presensi', 'pembelajaran', 'mengawal', 'sistem', 'pembelajaran', 'jarak', 'jauh', 'saat', 'pandemidan', 'memastikan', 'ketercapaian', 'materi', 'esensial', 'guru', 'tetap', 'aktif', 'di', 'sekolah', 'terjadwal', 'dan', 'terbatas', 'agar', 'pendidikan', 'tidak', 'koleb']","['guru', 'sudah', 'banyak', 'yang', 'gugur', 'saat', 'pandemi', 'mempertahankan', 'proses', 'administrasi', 'presensi', 'pembelajaran', 'mengawal', 'sistem', 'pembelajaran', 'jarak', 'jauh', 'saat', 'pandemidan', 'memastikan', 'ketercapaian', 'materi', 'esensial', 'guru', 'tetap', 'aktif', 'di', 'sekolah', 'terjadwal', 'dan', 'terbatas', 'agar', 'pendidikan', 'tidak', 'koleb']","['guru', 'gugur', 'pandemi', 'mempertahankan', 'proses', 'administrasi', 'presensi', 'pembelajaran', 'mengawal', 'sistem', 'pembelajaran', 'jarak', 'pandemidan', 'ketercapaian', 'materi', 'esensial', 'guru', 'aktif', 'sekolah', 'terjadwal', 'terbatas', 'pendidikan', 'koleb']",guru gugur pandemi tahan proses administrasi presensi ajar awal sistem ajar jarak pandemidan capai materi esensial guru aktif sekolah jadwal batas didik koleb
"Diakui para orangtua, pembelajaran jarak jauh menjadi tidak maksimal karena tidak semua murid dan orangtua siap dalam menjalani PJJ ini. Maka dibutuhkan inovasi agar maksimal.  https://t.co/mURgFvi1yR",Negatif,Diakui para orangtua pembelajaran jarak jauh menjadi tidak maksimal karena tidak semua murid dan orangtua siap dalam menjalani PJJ ini Maka dibutuhkan inovasi agar maksimal,diakui para orangtua pembelajaran jarak jauh menjadi tidak maksimal karena tidak semua murid dan orangtua siap dalam menjalani pjj ini maka dibutuhkan inovasi agar maksimal,"['diakui', 'para', 'orangtua', 'pembelajaran', 'jarak', 'jauh', 'menjadi', 'tidak', 'maksimal', 'karena', 'tidak', 'semua', 'murid', 'dan', 'orangtua', 'siap', 'dalam', 'menjalani', 'pjj', 'ini', 'maka', 'dibutuhkan', 'inovasi', 'agar', 'maksimal']","['diakui', 'para', 'orangtua', 'pembelajaran', 'jarak', 'jauh', 'menjadi', 'tidak', 'maksimal', 'karena', 'tidak', 'semua', 'murid', 'dan', 'orangtua', 'siap', 'dalam', 'menjalani', 'pjj', 'ini', 'maka', 'dibutuhkan', 'inovasi', 'agar', 'maksimal']","['diakui', 'orangtua', 'pembelajaran', 'jarak', 'maksimal', 'murid', 'orangtua', 'menjalani', 'pjj', 'dibutuhkan', 'inovasi', 'maksimal']",aku orangtua ajar jarak maksimal murid orangtua jalan pjj butuh inovasi maksimal
"Siti melihat, dari fenomena inilah lahir kasus-kasus kekerasan terhadap anak termasuk lost edukasi yang kian tinggi. Padahal di tengah situasi saat ini, anak sangat membutuhkan peran orang tua untuk membantunya dalam belajar (Pembelajaran Jarak Jauh).

Selamat Hari Kartini",Negatif,Siti melihat dari fenomena inilah lahir kasuskasus kekerasan terhadap anak termasuk lost edukasi yang kian tinggi Padahal di tengah situasi saat ini anak sangat membutuhkan peran orang tua untuk membantunya dalam belajar Pembelajaran Jarak Jauh Selamat Hari Kartini,siti melihat dari fenomena inilah lahir kasuskasus kekerasan terhadap anak termasuk lost edukasi yang kian tinggi padahal di tengah situasi saat ini anak sangat membutuhkan peran orang tua untuk membantunya dalam belajar pembelajaran jarak jauh selamat hari kartini,"['siti', 'melihat', 'dari', 'fenomena', 'inilah', 'lahir', 'kasuskasus', 'kekerasan', 'terhadap', 'anak', 'termasuk', 'lost', 'edukasi', 'yang', 'kian', 'tinggi', 'padahal', 'di', 'tengah', 'situasi', 'saat', 'ini', 'anak', 'sangat', 'membutuhkan', 'peran', 'orang', 'tua', 'untuk', 'membantunya', 'dalam', 'belajar', 'pembelajaran', 'jarak', 'jauh', 'selamat', 'hari', 'kartini']","['siti', 'melihat', 'dari', 'fenomena', 'inilah', 'lahir', 'kasuskasus', 'kekerasan', 'terhadap', 'anak', 'termasuk', 'lost', 'edukasi', 'yang', 'kian', 'tinggi', 'padahal', 'di', 'tengah', 'situasi', 'saat', 'ini', 'anak', 'sangat', 'membutuhkan', 'peran', 'orang', 'tua', 'untuk', 'membantunya', 'dalam', 'belajar', 'pembelajaran', 'jarak', 'jauh', 'selamat', 'hari', 'kartini']","['siti', 'fenomena', 'lahir', 'kasuskasus', 'kekerasan', 'anak', 'lost', 'edukasi', 'kian', 'situasi', 'anak', 'membutuhkan', 'peran', 'orang', 'tua', 'membantunya', 'belajar', 'pembelajaran', 'jarak', 'selamat', 'kartini']",siti fenomena lahir kasuskasus keras anak lost edukasi kian situasi anak butuh peran orang tua bantu ajar ajar jarak selamat kartini
"@king91228014 @MelindaAghnia Apa2 pemerintah, apa2 pemerintah, coba intropesi diri gimana pendidikan orangtua di rumah, apalagi saat pandemi gini peran orangtua sangat diperlukan karna pembelajaran jarak jauh",Positif,Apa pemerintah apa pemerintah coba intropesi diri gimana pendidikan orangtua di rumah apalagi saat pandemi gini peran orangtua sangat diperlukan karna pembelajaran jarak jauh,apa pemerintah apa pemerintah coba intropesi diri gimana pendidikan orangtua di rumah apalagi saat pandemi gini peran orangtua sangat diperlukan karna pembelajaran jarak jauh,"['apa', 'pemerintah', 'apa', 'pemerintah', 'coba', 'intropesi', 'diri', 'gimana', 'pendidikan', 'orangtua', 'di', 'rumah', 'apalagi', 'saat', 'pandemi', 'gini', 'peran', 'orangtua', 'sangat', 'diperlukan', 'karna', 'pembelajaran', 'jarak', 'jauh']","['apa', 'pemerintah', 'apa', 'pemerintah', 'coba', 'intropesi', 'diri', 'gimana', 'pendidikan', 'orangtua', 'di', 'rumah', 'apalagi', 'saat', 'pandemi', 'gini', 'peran', 'orangtua', 'sangat', 'diperlukan', 'karena', 'pembelajaran', 'jarak', 'jauh']","['pemerintah', 'pemerintah', 'coba', 'intropesi', 'gimana', 'pendidikan', 'orangtua', 'rumah', 'pandemi', 'gini', 'peran', 'orangtua', 'pembelajaran', 'jarak']",perintah perintah coba intropesi gimana didik orangtua rumah pandemi gin peran orangtua ajar jarak
"Bun, menjadi Ibu di masa sekarang ini bukanlah hal yang mudah. Membagi peran antara pekerjaan, mengurus rumah dan jadwal sekolah dari rumah (Pembelajaran Jarak Jauh) tentu cukup merepotkan ya? https://t.co/iXp8VoWrSg",Negatif,Bun menjadi Ibu di masa sekarang ini bukanlah hal yang mudah Membagi peran antara pekerjaan mengurus rumah dan jadwal sekolah dari rumah Pembelajaran Jarak Jauh tentu cukup merepotkan ya,bun menjadi ibu di masa sekarang ini bukanlah hal yang mudah membagi peran antara pekerjaan mengurus rumah dan jadwal sekolah dari rumah pembelajaran jarak jauh tentu cukup merepotkan ya,"['bun', 'menjadi', 'ibu', 'di', 'masa', 'sekarang', 'ini', 'bukanlah', 'hal', 'yang', 'mudah', 'membagi', 'peran', 'antara', 'pekerjaan', 'mengurus', 'rumah', 'dan', 'jadwal', 'sekolah', 'dari', 'rumah', 'pembelajaran', 'jarak', 'jauh', 'tentu', 'cukup', 'merepotkan', 'ya']","['bun', 'menjadi', 'ibu', 'di', 'masa', 'sekarang', 'ini', 'bukanlah', 'hal', 'yang', 'mudah', 'membagi', 'peran', 'antara', 'pekerjaan', 'mengurus', 'rumah', 'dan', 'jadwal', 'sekolah', 'dari', 'rumah', 'pembelajaran', 'jarak', 'jauh', 'tentu', 'cukup', 'merepotkan', 'ya']","['bun', 'mudah', 'membagi', 'peran', 'pekerjaan', 'mengurus', 'rumah', 'jadwal', 'sekolah', 'rumah', 'pembelajaran', 'jarak', 'merepotkan']",bun mudah bagi peran kerja urus rumah jadwal sekolah rumah ajar jarak repot
"Semua kembali lagi kepada orang tua, yang berperan paling penting dalam Pembelajaran Jarak Jauh ini, kalo kita sebagai orangtua yang paling dekat dengan mereka saja tidak bisa mengawasi pembelajaran mereka, tentu saja masalah seperti ya tidak akan ada habisnya",Negatif,Semua kembali lagi kepada orang tua yang berperan paling penting dalam Pembelajaran Jarak Jauh ini kalo kita sebagai orangtua yang paling dekat dengan mereka saja tidak bisa mengawasi pembelajaran mereka tentu saja masalah seperti ya tidak akan ada habisnya,semua kembali lagi kepada orang tua yang berperan paling penting dalam pembelajaran jarak jauh ini kalo kita sebagai orangtua yang paling dekat dengan mereka saja tidak bisa mengawasi pembelajaran mereka tentu saja masalah seperti ya tidak akan ada habisnya,"['semua', 'kembali', 'lagi', 'kepada', 'orang', 'tua', 'yang', 'berperan', 'paling', 'penting', 'dalam', 'pembelajaran', 'jarak', 'jauh', 'ini', 'kalo', 'kita', 'sebagai', 'orangtua', 'yang', 'paling', 'dekat', 'dengan', 'mereka', 'saja', 'tidak', 'bisa', 'mengawasi', 'pembelajaran', 'mereka', 'tentu', 'saja', 'masalah', 'seperti', 'ya', 'tidak', 'akan', 'ada', 'habisnya']","['semua', 'kembali', 'lagi', 'kepada', 'orang', 'tua', 'yang', 'berperan', 'paling', 'penting', 'dalam', 'pembelajaran', 'jarak', 'jauh', 'ini', 'kalau', 'kita', 'sebagai', 'orangtua', 'yang', 'paling', 'dekat', 'dengan', 'mereka', 'saja', 'tidak', 'bisa', 'mengawasi', 'pembelajaran', 'mereka', 'tentu', 'saja', 'masalah', 'seperti', 'ya', 'tidak', 'akan', 'ada', 'habisnya']","['orang', 'tua', 'berperan', 'pembelajaran', 'jarak', 'orangtua', 'mengawasi', 'pembelajaran', 'habisnya']",orang tua peran ajar jarak orangtua awas ajar habis
Tenaga pengajar lapangan harus mengambil langkah yang wajar untuk memastikan mereka dapat menilai pembelajaran dan kecekapan profesional pelajar dan memberikan maklum balas yang sesuai. Tenaga pengajar lapangan yang mengawasi jarak jauh harus mengenali panduan mengenai penyediaan,Positif,Tenaga pengajar lapangan harus mengambil langkah yang wajar untuk memastikan mereka dapat menilai pembelajaran dan kecekapan profesional pelajar dan memberikan maklum balas yang sesuai Tenaga pengajar lapangan yang mengawasi jarak jauh harus mengenali panduan mengenai penyediaan,tenaga pengajar lapangan harus mengambil langkah yang wajar untuk memastikan mereka dapat menilai pembelajaran dan kecekapan profesional pelajar dan memberikan maklum balas yang sesuai tenaga pengajar lapangan yang mengawasi jarak jauh harus mengenali panduan mengenai penyediaan,"['tenaga', 'pengajar', 'lapangan', 'harus', 'mengambil', 'langkah', 'yang', 'wajar', 'untuk', 'memastikan', 'mereka', 'dapat', 'menilai', 'pembelajaran', 'dan', 'kecekapan', 'profesional', 'pelajar', 'dan', 'memberikan', 'maklum', 'balas', 'yang', 'sesuai', 'tenaga', 'pengajar', 'lapangan', 'yang', 'mengawasi', 'jarak', 'jauh', 'harus', 'mengenali', 'panduan', 'mengenai', 'penyediaan']","['tenaga', 'pengajar', 'lapangan', 'harus', 'mengambil', 'langkah', 'yang', 'wajar', 'untuk', 'memastikan', 'mereka', 'dapat', 'menilai', 'pembelajaran', 'dan', 'kecekapan', 'profesional', 'pelajar', 'dan', 'memberikan', 'maklum', 'balas', 'yang', 'sesuai', 'tenaga', 'pengajar', 'lapangan', 'yang', 'mengawasi', 'jarak', 'jauh', 'harus', 'mengenali', 'panduan', 'mengenai', 'penyediaan']","['tenaga', 'pengajar', 'lapangan', 'mengambil', 'langkah', 'wajar', 'menilai', 'pembelajaran', 'kecekapan', 'profesional', 'pelajar', 'maklum', 'balas', 'sesuai', 'tenaga', 'pengajar', 'lapangan', 'mengawasi', 'jarak', 'mengenali', 'panduan', 'penyediaan']",tenaga ajar lapang ambil langkah wajar nilai ajar kecekapan profesional ajar maklum balas sesuai tenaga ajar lapang awas jarak nali pandu sedia
"[Pembukaan Sekolah &amp; Penyebaran Wabah]

Berbagai daerah mulai melakukan percobaan sekolah tatap muka sebagai persiapan bulan Juli mendatang. Meski pembelajaran jarak jauh kurang efektif, sudah tepatkah membuka sekolah di kala Covid-19 masih mewabah?

https://t.co/acKH3DfYEu",Negatif,Pembukaan Sekolah amp Penyebaran Wabah Berbagai daerah mulai melakukan percobaan sekolah tatap muka sebagai persiapan bulan Juli mendatang Meski pembelajaran jarak jauh kurang efektif sudah tepatkah membuka sekolah di kala Covid masih mewabah,pembukaan sekolah amp penyebaran wabah berbagai daerah mulai melakukan percobaan sekolah tatap muka sebagai persiapan bulan juli mendatang meski pembelajaran jarak jauh kurang efektif sudah tepatkah membuka sekolah di kala covid masih mewabah,"['pembukaan', 'sekolah', 'amp', 'penyebaran', 'wabah', 'berbagai', 'daerah', 'mulai', 'melakukan', 'percobaan', 'sekolah', 'tatap', 'muka', 'sebagai', 'persiapan', 'bulan', 'juli', 'mendatang', 'meski', 'pembelajaran', 'jarak', 'jauh', 'kurang', 'efektif', 'sudah', 'tepatkah', 'membuka', 'sekolah', 'di', 'kala', 'covid', 'masih', 'mewabah']","['pembukaan', 'sekolah', 'amp', 'penyebaran', 'wabah', 'berbagai', 'daerah', 'mulai', 'melakukan', 'percobaan', 'sekolah', 'tatap', 'muka', 'sebagai', 'persiapan', 'bulan', 'juli', 'mendatang', 'meski', 'pembelajaran', 'jarak', 'jauh', 'kurang', 'efektif', 'sudah', 'tepatkah', 'membuka', 'sekolah', 'di', 'kala', 'covid', 'masih', 'mewabah']","['pembukaan', 'sekolah', 'penyebaran', 'wabah', 'daerah', 'percobaan', 'sekolah', 'tatap', 'muka', 'persiapan', 'juli', 'pembelajaran', 'jarak', 'efektif', 'tepatkah', 'membuka', 'sekolah', 'covid', 'mewabah']",buka sekolah sebar wabah daerah coba sekolah tatap muka siap juli ajar jarak efektif tepat buka sekolah covid wabah
"Hikmah Pembelajaran Jarak Jauh (PJJ) selama pandemi, membuat setiap orang memiliki tanggung jawab untuk mendidik, terutama bagi para orang tua kepada anak-anaknya #quotes #motivation #pendidik #guru #orangtua #schoolfromhome #pjj #pembelajaranjarakjauh #pandemi #covid19 https://t.co/aWTTSWjIYN",Positif,Hikmah Pembelajaran Jarak Jauh PJJ selama pandemi membuat setiap orang memiliki tanggung jawab untuk mendidik terutama bagi para orang tua kepada anakanaknya,hikmah pembelajaran jarak jauh pjj selama pandemi membuat setiap orang memiliki tanggung jawab untuk mendidik terutama bagi para orang tua kepada anakanaknya,"['hikmah', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'selama', 'pandemi', 'membuat', 'setiap', 'orang', 'memiliki', 'tanggung', 'jawab', 'untuk', 'mendidik', 'terutama', 'bagi', 'para', 'orang', 'tua', 'kepada', 'anakanaknya']","['hikmah', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'selama', 'pandemi', 'membuat', 'setiap', 'orang', 'memiliki', 'tanggung', 'jawab', 'untuk', 'mendidik', 'terutama', 'bagi', 'para', 'orang', 'tua', 'kepada', 'anakanaknya']","['hikmah', 'pembelajaran', 'jarak', 'pjj', 'pandemi', 'orang', 'memiliki', 'tanggung', 'mendidik', 'orang', 'tua', 'anakanaknya']",hikmah ajar jarak pjj pandemi orang milik tanggung didik orang tua anakanaknya
"survei Surabaya Survey Center (SSC) yg melibatkan 1.070 anak muda di 38 kab/kota se-Jatim menyebutkan 77,4% responden berharap agar mereka bisa kembali belajar tatap muka. 19.3% masih merasa nyaman dgn pembelajaran jarak jauh (PJJ) sedangkan 12.7% memilih tidak tahu/tdk menjawab",Positif,survei Surabaya Survey Center SSC yg melibatkan anak muda di kabkota seJatim menyebutkan responden berharap agar mereka bisa kembali belajar tatap muka masih merasa nyaman dgn pembelajaran jarak jauh PJJ sedangkan memilih tidak tahutdk menjawab,survei surabaya survey center ssc yg melibatkan anak muda di kabkota sejatim menyebutkan responden berharap agar mereka bisa kembali belajar tatap muka masih merasa nyaman dgn pembelajaran jarak jauh pjj sedangkan memilih tidak tahutdk menjawab,"['survei', 'surabaya', 'survey', 'center', 'ssc', 'yg', 'melibatkan', 'anak', 'muda', 'di', 'kabkota', 'sejatim', 'menyebutkan', 'responden', 'berharap', 'agar', 'mereka', 'bisa', 'kembali', 'belajar', 'tatap', 'muka', 'masih', 'merasa', 'nyaman', 'dgn', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'sedangkan', 'memilih', 'tidak', 'tahutdk', 'menjawab']","['survei', 'surabaya', 'survey', 'center', 'ssc', 'yang', 'melibatkan', 'anak', 'muda', 'di', 'kabkota', 'sejatim', 'menyebutkan', 'responden', 'berharap', 'agar', 'mereka', 'bisa', 'kembali', 'belajar', 'tatap', 'muka', 'masih', 'merasa', 'nyaman', 'dengan', 'pembelajaran', 'jarak', 'jauh', 'pjj', 'sedangkan', 'memilih', 'tidak', 'tahutdk', 'menjawab']","['survei', 'surabaya', 'survey', 'center', 'ssc', 'melibatkan', 'anak', 'muda', 'kabkota', 'sejatim', 'responden', 'berharap', 'belajar', 'tatap', 'muka', 'nyaman', 'pembelajaran', 'jarak', 'pjj', 'memilih', 'tahutdk']",survei surabaya survey center ssc libat anak muda kabkota sejatim responden harap ajar tatap muka nyaman ajar jarak pjj pilih tahutdk
"Pembelajaran Jarak Jauh adalah kondisi dimana saat ini hal tersebut dilakukan di institusi pendidikan, melalui perangkat yang tepat menjadikan PJJ menjadi lebih produktif dan tatap muka tetap dapat berjapan dengan optimal
#korporasijabar #korporasi #mandiriarthasolusi #fyp https://t.co/ynhb24yLu9",Positif,Pembelajaran Jarak Jauh adalah kondisi dimana saat ini hal tersebut dilakukan di institusi pendidikan melalui perangkat yang tepat menjadikan PJJ menjadi lebih produktif dan tatap muka tetap dapat berjapan dengan optimal,pembelajaran jarak jauh adalah kondisi dimana saat ini hal tersebut dilakukan di institusi pendidikan melalui perangkat yang tepat menjadikan pjj menjadi lebih produktif dan tatap muka tetap dapat berjapan dengan optimal,"['pembelajaran', 'jarak', 'jauh', 'adalah', 'kondisi', 'dimana', 'saat', 'ini', 'hal', 'tersebut', 'dilakukan', 'di', 'institusi', 'pendidikan', 'melalui', 'perangkat', 'yang', 'tepat', 'menjadikan', 'pjj', 'menjadi', 'lebih', 'produktif', 'dan', 'tatap', 'muka', 'tetap', 'dapat', 'berjapan', 'dengan', 'optimal']","['pembelajaran', 'jarak', 'jauh', 'adalah', 'kondisi', 'di', 'mana', 'saat', 'ini', 'hal', 'tersebut', 'dilakukan', 'di', 'institusi', 'pendidikan', 'melalui', 'perangkat', 'yang', 'tepat', 'menjadikan', 'pjj', 'menjadi', 'lebih', 'produktif', 'dan', 'tatap', 'muka', 'tetap', 'dapat', 'berjapan', 'dengan', 'optimal']","['pembelajaran', 'jarak', 'kondisi', 'institusi', 'pendidikan', 'perangkat', 'menjadikan', 'pjj', 'produktif', 'tatap', 'muka', 'berjapan', 'optimal']",ajar jarak kondisi institusi didik perangkat jadi pjj produktif tatap muka japan optimal
